O:C,H:C,ScINT
0.714285714,1.761904762,224264.4831
0.8,2.1,203239.6879
0.258064516,1.193548387,185368.6119
0.666666667,1.714285714,179761.9998
0.023809524,0.571428571,137011.5827
0.073170732,0.731707317,104773.5632
0.147058824,1.058823529,372641.3186
0.565217391,1.782608696,318894.9746
0.093023256,0.558139535,246721.3126
0.36,1.48,217032.8559
0.085714286,1.085714286,190927.4888
0.222222222,1.259259259,184785.0495
0.72972973,2,215331.0547
0.380952381,1.714285714,179034.2999
0.150943396,1.264150943,178811.6204
0,0.96875,163446.7364
0.215686275,1.37254902,157657.07
0.173076923,1.384615385,125591.2253
0.031746032,1.079365079,122919.0715
0.111111111,1.277777778,113343.854
0.414634146,1.87804878,110003.6619
0.357142857,1.69047619,99760.40589
0.181818182,1.781818182,1058943.586
0.276595745,2,929804.1246
0.014925373,1.298507463,671525.2011
0,1.711864407,378809.0878
0.2,0.733333333,808661.4244
1.166666667,2,648692.5756
0.142857143,0.785714286,873144.1879
1.2,2.4,701721.8121
1.25,2,598765.4884
0.105263158,0.578947368,576745.824
0.6,1.2,485279.5259
0.888888889,2,413292.1617
0.264705882,0.676470588,281114.5926
0.625,0.916666667,262196.6094
0.022222222,0.4,243942.415
0.52,0.96,200132.3487
0.138888889,0.527777778,187188.4654
0.2,0.714285714,178559.2099
0.103448276,0.965517241,155990.3878
1.2,2.066666667,151011.9712
0.545454545,1.363636364,1054523.092
0.333333333,1.416666667,997300.9084
0.727272727,1.363636364,2290942
0.05,0.75,1231588.219
0.7,2.2,887579.7812
0.05,0.8,870913.229
0.454545455,1.545454545,698629.771
0.333333333,1,1344551.689
1.5,2.666666667,868834.311
0.615384615,1.461538462,1863744.389
0.428571429,1.5,1030134.5
0.25,3,915675.1111
0.3125,1.0625,393693.5223
0.095238095,0.833333333,332338.6877
0.375,2,303791.6465
0.242424242,1.090909091,216872.2975
0.35483871,1.258064516,214315.846
0.571428571,1.428571429,1200450.161
0.5,2.875,810709.8385
0.583333333,1.583333333,2830592.128
0.384615385,1.615384615,1159194.872
0.294117647,1.117647059,1363516.972
1.125,2.5,867553.0282
0.25,1.1875,1534763.295
1.142857143,2.857142857,700153.7681
0.117647059,1.235294118,388609.9369
0.5,1.642857143,3078958
0.466666667,1.6,3105077
0.461538462,1.769230769,1500727
0.222222222,1.277777778,2679893.472
0.888888889,2.666666667,1342692.528
0.210526316,1.263157895,1370711.359
0,2.076923077,929513.6406
1,0.238095238,445674.054
1.538461538,1.461538462,325684.8856
0.205882353,0.205882353,281403.1687
1.1,0.5,218075.5521
0.863636364,0.318181818,210933.3397
0.789473684,1.789473684,275159.4607
0.305555556,0.722222222,249009.5545
0.05,0.55,238861.8297
0.233333333,0.966666667,206857.4669
0.888888889,2.166666667,186171.7202
0.65,1.8,149483.7921
0,0.585365854,138165.176
0.063829787,0.468085106,323570.3633
0.233333333,1,282022.4178
0.736842105,2.263157895,261038.607
0.025,0.775,246349.9394
0.615384615,1.307692308,225785.8047
0.161290323,1.032258065,169968.8679
0.266666667,1.366666667,406522.5175
0.619047619,2.047619048,348447.8721
0.193548387,1.387096774,296399.8409
0.571428571,2,255857.164
0.024390244,0.87804878,149569.6055
0.161290323,1.612903226,530233.6442
0.020833333,0.875,478798.7115
0.2,1.833333333,364582.9052
0.09375,1.625,165650.7391
0.319148936,1.553191489,248095.3007
0,0.797101449,244419.8147
0.270833333,1.395833333,233699.6474
0.120689655,1.172413793,230636.7425
0.567567568,1.945945946,211646.7318
0.224489796,1.408163265,172441.5485
0.5,1.947368421,169072.3531
0.05,1.066666667,151920.0854
0.29787234,1.531914894,135380.3986
0.084745763,1.186440678,97400.3773
0.311111111,1.866666667,1074086.671
0.212765957,1.70212766,958360.161
0.107142857,1.410714286,951127.2541
0.260869565,1.869565217,916770.9465
0.087719298,1.280701754,875181.7319
0.340909091,2.022727273,864332.3716
0.070175439,1.421052632,804660.8899
0.395348837,2.023255814,764879.9021
0.015151515,1.090909091,670852.1127
0.030769231,1.184615385,430357.9591
0,1.041666667,736681.0643
0.063492063,1.206349206,543962.8112
0.092592593,1.62962963,537746.0934
0.254901961,1.705882353,522204.2988
0.302325581,2.162790698,518059.8202
0.404761905,2.095238095,481795.6328
0.2,1.977777778,419628.4544
0.054545455,1.636363636,373003.0705
0.035714286,1.517857143,361605.7545
0.098360656,1.360655738,793119.6879
0.380952381,2.19047619,678298.0709
0.173076923,1.769230769,565602.7801
0.064516129,1.370967742,550718.4965
0.192307692,1.615384615,410380.9645
0.044776119,1.298507463,387374.9429
0.270833333,2,275447.1941
0.098039216,1.901960784,223418.2797
0.103448276,1.655172414,220357.7553
0.120689655,1.517241379,190626.9471
0.014705882,1.308823529,164393.8809
0.137254902,1.882352941,415070.4868
0.044117647,1.294117647,393592.0658
0.204081633,2.020408163,328619.8421
0.016393443,1.590163934,269017.2237
0.16,2.02,254519.2895
0.096153846,1.884615385,175586.0921
0.111111111,0.555555556,724780.9143
1,2.125,523512.359
0,0.631578947,487112.7267
0.636363636,1.272727273,1134456.85
0.416666667,1.333333333,819834.1502
1.111111111,2,1773306
1.111111111,2.111111111,2008081.808
0.545454545,1.363636364,1073136.192
0.4375,0.875,1099821.021
0.090909091,1.727272727,561366.9793
0.538461538,1.384615385,2677254
1.125,2.375,1657099
0.4,0.933333333,1326704.225
1.666666667,2.5,915612.775
0.5,1.5,1750799
0.692307692,1.384615385,2499604
0.025641026,0.820512821,326088.741
0.2,1.133333333,287554.7475
0.078947368,1,285483.0274
0.321428571,1.321428571,282168.2753
0.24137931,1.344827586,234933.0574
1.3125,2.3125,186869.1515
0.666666667,1.5,1682405.622
0.461538462,1.538461538,874263.1834
0.285714286,3.285714286,727328.1946
0.9,2.3,1731779.14
0.416666667,1.583333333,1061210.86
0.352941176,1.058823529,2300278.394
1.25,2.375,1416873.606
0.428571429,1.571428571,2761763
0.636363636,1.636363636,1042557.522
0.416666667,1.666666667,530344.4784
0.3125,1.125,4934080.45
1.285714286,2.714285714,2777704.55
0.392857143,1.607142857,2010015.592
0.157894737,1,1441755.933
0.0625,1.28125,1113788.931
0,1.303030303,1091058.544
0.571428571,1.571428571,8544305
0.538461538,1.692307692,3550778
0.277777778,1.222222222,7857462.099
1,2.555555556,4407046.901
0.235294118,1.294117647,1987602.287
1,2.875,1063987.713
0.058823529,1.352941176,1449159
0.466666667,1.733333333,9677901
0.428571429,1.857142857,937543.5678
0.266666667,1.866666667,684814.4322
0.210526316,1.368421053,13747289
0.375,1.875,2104938
0.15,1.5,3182966
0.121212121,0.318181818,144842.1802
1.458333333,1.541666667,123663.8246
0.852941176,1.117647059,119220.8129
0.2,0.62,111223.3919
0.466666667,0.733333333,107076.581
1.416666667,1.875,101004.4651
0.793103448,1.482758621,96413.35306
0.270833333,0.708333333,85750.12507
1.32,1.56,83380.51885
0.694444444,0.944444444,81751.41458
0.771428571,1.142857143,79233.70797
0.210526316,0.385964912,78493.20603
0.089552239,0.343283582,74642.59592
0.032786885,0.426229508,70940.0862
0.413043478,0.760869565,67978.07843
0.224489796,0.734693878,64275.56871
0,0.451612903,34063.08941
1.111111111,0.277777778,1604635
0,0.152173913,197338.0439
1.5,1.714285714,190523.4927
1.125,1.3125,168092.2619
0.135135135,0.243243243,161561.6503
1.266666667,1.733333333,160993.7711
0.321428571,0.357142857,156450.737
0.869565217,0.52173913,153327.401
0.166666667,0.388888889,139698.2987
0.108108108,0.216216216,120674.3434
0,1.543478261,1081466.017
0.108108108,1.945945946,555956.9828
0.122807018,1.280701754,2543335.291
0.255319149,1.70212766,2521597.383
0.304347826,1.869565217,2425950.585
0.014925373,1.104477612,2356389.278
0,1.089552239,2247699.736
0.208333333,1.708333333,2143357.775
0.086206897,1.293103448,2134662.612
0.105263158,1.421052632,2121619.867
0.142857143,1.392857143,1978149.671
0.447368421,2.157894737,1852069.802
1.25,2.25,1168046.486
0.6,1.4,643428.5136
0.625,1.083333333,377915.8333
0.375,0.9375,370246.7408
0.875,2.5,303781.273
0.52,1.12,206639.4353
0.027027027,0.756756757,203657.0105
0.695652174,1.347826087,201526.707
0.428571429,0.928571429,1161436.029
0.266666667,1,548669.5589
2,2.8,510211.4122
0.333333333,1.583333333,1027952.876
0.545454545,1.545454545,1017775.124
0.384615385,1,1514022
0.727272727,1.545454545,1732989.128
0.5,1.583333333,729776.8717
0.375,1.0625,1240619.164
0.235294118,1.117647059,621697.2993
0,2,548148.2885
1.428571429,2.571428571,528720.2479
0.461538462,1.615384615,1043937.532
0.285714286,1.642857143,760914.4679
0.047619048,0.857142857,777000.2682
0.9,2.3,747789.7318
0.333333333,1.133333333,2399431.244
0.1875,1.1875,1166278.732
1.5,3,1040556.024
0.228571429,0.971428571,374254.1572
0.044444444,0.777777778,358299.3514
0.625,1.958333333,338697.733
0.166666667,1,283083.8387
0.423076923,1.653846154,206044.9197
0.615384615,1.615384615,1467764.331
0.428571429,1.642857143,944333.6689
0.3125,1.1875,540619.7736
0.095238095,0.928571429,512040.7547
0.375,2.166666667,378076.6038
0.242424242,1.212121212,350092.9811
0,0.795454545,270309.8868
0.571428571,1.571428571,1737033
0.583333333,1.75,2218571
0.294117647,1.235294118,3098141.761
1.125,2.75,1835312.239
0.277777778,1.222222222,1690869.314
0.083333333,2.083333333,1214047.686
0.25,1.3125,1582735.68
1.142857143,3.142857143,957127.32
0.5,1.785714286,1745759
0.205882353,1.588235294,1114054.149
0.384615385,1.923076923,852219.9538
0.44,2.2,780467.3137
0.045454545,1.068181818,716267.5831
0.466666667,1.733333333,1461861
0.222222222,1.388888889,3858283
0.210526316,1.368421053,2022304.103
0,2.230769231,1310160.897
0.166666667,0.233333333,94413.1185
0.25,0.192307692,92969.15316
1.7,1.35,90747.66802
0.294117647,0.31372549,90303.37099
0.512195122,0.365853659,88081.88585
1.107142857,1.107142857,86860.06902
0.112903226,0.177419355,83638.91557
0.838709677,0.709677419,81861.72745
0.933333333,0.933333333,80195.6136
0.367346939,0.387755102,79973.46508
0.810810811,0.513513514,72198.26709
0.487804878,0.56097561,72087.19283
0.452380952,0.404761905,68532.81661
0.20754717,0.226415094,61201.91564
1.523809524,1.380952381,58202.9107
0.274509804,0.294117647,58091.83644
1.842105263,1.684210526,58091.83644
0.046875,0.109375,53426.71765
0.55,0.5,51871.67805
0.75,0.75,50205.56419
0.079365079,0.206349206,33322.27712
1.222222222,0.814814815,276116.4265
0.086956522,0.086956522,267898.6757
0.72972973,0.621621622,267241.2556
0.857142857,0.742857143,246203.8136
1.185185185,1.111111111,233712.8324
0.395833333,0.375,228453.4719
0.150943396,0.301886792,216291.2007
0.65625,0.875,215962.4907
1.107142857,0.857142857,202814.0894
0.166666667,0.116666667,195582.4687
0.58974359,0.487179487,192624.0785
0.657894737,0.657894737,189665.6882
0.057142857,0.114285714,181447.9374
0.346938776,0.408163265,165669.8559
0.173076923,0.403846154,152521.4546
0.081967213,0.327868852,151864.0345
0.215686275,0.37254902,150549.1944
0,0.171875,118993.0314
0.684210526,1.526315789,138111.0699
0.294117647,0.980392157,125454.8435
0.12962963,0.944444444,117228.2964
0.606060606,1.909090909,115804.4709
0.325581395,1.488372093,113747.8342
0.042253521,0.605633803,108368.938
0.064516129,0.887096774,106628.7069
0.015625,0.8125,105837.6927
0.348837209,1.302325581,105046.6786
0.32,1.1,99351.37671
0.615384615,1.538461538,94447.08901
0.529411765,1.911764706,79259.61741
1.034482759,2.034482759,76411.96649
0.090909091,0.963636364,68185.41937
0.157894737,0.447368421,334639.9844
1.117647059,1.705882353,245712.1764
1.3125,2.1875,232498.0041
1.25,2.125,191784.0679
0,0.375,174641.3579
0.102564103,0.487179487,173569.9386
0.166666667,1.033333333,173569.9386
0.189189189,0.594594595,157141.5082
0.428571429,1.523809524,130356.0238
0.35483871,1.451612903,404614.0635
0.681818182,2.090909091,304934.3075
0,1.194444444,292072.4035
0.28125,1.46875,243840.2634
0.046511628,0.790697674,239552.9621
0.105263158,1.210526316,323371.5092
0.194444444,1.361111111,309141.2
0.135135135,1.378378378,266940.9727
0.275862069,1.620689655,240933.8559
0.5,2.153846154,219343.0419
0,1.05,185975.4203
0.111111111,0.777777778,162758.6732
0.386363636,1.318181818,148623.8203
0.476190476,1.452380952,142595.7213
0.163636364,0.963636364,134696.833
0.203703704,1.092592593,130539.5233
0.903225806,2.129032258,128668.7339
0.185185185,1.074074074,120769.8456
0.418604651,1.465116279,115365.343
0.8125,2.125,101438.3557
0.078125,0.796875,97696.77699
0.727272727,1.878787879,90213.6196
0.333333333,1.333333333,90005.75412
0.05,2.125,1180947.72
0,2.12195122,361822.2801
0.013888889,0.902777778,226209.2429
0.55,2.05,183891.1873
0.111111111,1.444444444,174401.6839
0.274509804,1.509803922,160039.1923
0.325581395,1.930232558,156705.0424
0.079365079,1.047619048,131314.209
0.053571429,1.339285714,126184.7477
0.428571429,1.857142857,116182.2982
0.487804878,2.048780488,111822.2561
0.222222222,1.755555556,107462.214
0.072727273,1.454545455,95920.92613
0,1.869565217,4602231
0,0.915492958,20638499.32
0.475,2.1,17650119.33
0.26,1.54,17587861.41
0.215686275,1.549019608,17276571.83
0.414634146,1.902439024,15969155.58
0.048387097,1.193548387,15626737.04
0.538461538,2.102564103,15502221.21
0.285714286,1.673469388,14225933.92
0.192307692,1.423076923,13572225.8
0.064516129,1.064516129,13011904.55
0.078125,1.078125,365371.3609
0.418604651,1.88372093,338289.8153
0.333333333,1.733333333,304782.1402
0.363636364,1.886363636,267602.3912
0.145454545,1.418181818,243274.9011
0.046153846,1.092307692,239143.8178
0.452380952,2.047619048,196914.9671
0.163636364,1.272727273,179013.6065
0.186440678,1.254237288,220485.9405
0.357142857,1.952380952,218476.303
0.173076923,1.596153846,203834.6585
0.132075472,1.452830189,191489.7426
0.031746032,1.111111111,155603.359
0.302325581,1.953488372,149861.5377
0.015873016,1.238095238,136942.4396
0.390243902,2.12195122,126320.0701
0.092592593,1.462962963,119429.8844
0,1.125,116846.0648
0.103448276,1.534482759,580890.3755
0.29787234,2,574839.4341
0.25,2,523838.6422
0.204081633,1.836734694,491855.0947
0.224489796,1.857142857,485804.1533
0.06779661,1.542372881,454685.026
0.084745763,1.406779661,373429.5271
0.137254902,1.705882353,345768.0806
0.014705882,1.205882353,285258.6665
0.266666667,0.8,858772.6022
1.333333333,2.166666667,638321.3978
0.157894737,0.631578947,782717.2795
1.375,2.125,741196.1597
0.7,1.3,533590.5608
0.357142857,0.928571429,761534.3608
1.8,2.8,525101.3101
0.0625,0.5625,450872.3291
1.428571429,2.428571429,825089.6207
0.111111111,0.666666667,746758.3276
0.666666667,1.444444444,616206.1724
1,2.375,537874.8793
0.636363636,1.454545455,2494510
0.888888889,2.444444444,537468.5843
0.363636364,1.636363636,376974.4932
0,0.85,357068.2493
0.6,1.6,325342.6732
1.111111111,2.333333333,1255339.985
0.1,0.8,1128286.873
0.545454545,1.545454545,816178.142
0.4375,1,2103096.562
1.571428571,2.428571429,1110790.438
0.538461538,1.538461538,3782210
1.125,2.625,618640.8559
0.052631579,0.842105263,549558
0.5,1.7,452531.5169
0.777777778,2.555555556,394315.6271
0.4,1.066666667,2800074.352
1.666666667,2.833333333,1460651.246
0.25,1.125,1321682.403
0.133333333,1.233333333,633694.4166
0,0.617021277,628517.1747
0.5,1.576923077,616091.794
0.222222222,0.944444444,486660.7448
0.064516129,1.258064516,373796.8699
0.692307692,1.538461538,3106896
0.357142857,1.142857143,1980260.035
0.2,1.2,1231596.965
0.266666667,1.233333333,316484.5813
0.131578947,1.078947368,296680.0247
0,0.780487805,276098.8188
0.025,0.925,227558.2388
0.05,0.95,198045.5662
0.310344828,1.448275862,192220.6966
0.193548387,1.258064516,190279.0734
0.666666667,1.666666667,3761753
0.047619048,0.952380952,2189789.545
0.416666667,1.75,1423484.455
0.352941176,1.176470588,6252140.886
1.25,2.625,3225583.114
0.428571429,1.714285714,1758814
0.055555556,1.388888889,1584740
0.3125,1.25,5783110.477
1.285714286,3,3787806.523
0.344827586,1.517241379,1882809.973
0.392857143,1.75,1794106.16
0,1.424242424,829809.8667
0.571428571,1.714285714,5492333
0.266666667,1.333333333,2056814
0.538461538,1.846153846,2155126
0.277777778,1.333333333,24255096
0,2.333333333,782096.7353
0.222222222,1.388888889,770679.2647
0.210526316,1.473684211,13079190
0.322580645,2.096774194,1841843
0.071428571,2.357142857,1571770
0.585365854,1.048780488,184575.9154
0.013513514,0.378378378,129345.2784
0.696969697,1.727272727,129345.2784
0.260869565,1.065217391,127314.7403
0.523809524,1.071428571,115131.5116
0.264150943,0.754716981,109649.0586
0.030769231,0.615384615,99699.42183
0.875,1.375,94216.9689
0.84375,1.625,92592.5384
0.625,1.2,88328.40834
0.432432432,1.351351351,86094.81641
0.051724138,0.655172414,74114.64148
0.107142857,0.732142857,73708.53386
0,0.636363636,71271.88811
0.242424242,1.333333333,295771.401
0,0.886363636,254129.9011
0.5,1.875,224552.761
0.023255814,1.023255814,221439.3778
0.114285714,1.142857143,186802.9901
0.176470588,1.352941176,175127.8032
0.28125,1.53125,172792.7658
0.512195122,1.902439024,391559.065
0.294117647,1.549019608,343818.1737
0.112903226,1.193548387,301521.4191
0.12962963,1.481481481,264250.0214
0.452380952,1.904761905,242892.2542
0.090909091,1.345454545,241217.1353
0.195652174,1.826086957,238704.4568
0.55,2.075,223628.3858
0.053571429,1.357142857,206039.6364
0.20754717,1.41509434,201433.0591
0.244444444,1.8,177981.3932
0.283018868,1.622641509,388514.8685
0.060606061,1.181818182,343286.1294
0.1875,1.895833333,307103.1382
0.12,1.76,263231.2613
0.051724138,1.586206897,244687.4783
0.142857143,1.897959184,236546.3053
0.140350877,1.385964912,223882.2583
0.431818182,1.977272727,213479.6484
0.068965517,1.448275862,207599.9123
2.083333333,0.25,1477324
0.727272727,1.363636364,954909.29
0.5,1.416666667,860194.71
0.117647059,0.647058824,440306.6125
1.666666667,2.666666667,409118.2275
0.75,1.5,341849.1617
1.142857143,2.571428571,314329.9984
0.7,1.5,730075.5773
0.454545455,1.545454545,727149.4227
1.25,2.5,851278.1167
0.105263158,0.789473684,625190.537
0.6,1.6,543459.3463
0.466666667,1,1273967.644
1.833333333,2.666666667,689898.3561
0.428571429,1.071428571,3303267
0.75,1.583333333,1666738.389
0.538461538,1.615384615,809400.6113
0.119047619,0.714285714,327965.1619
0.269230769,1.538461538,249960.7629
0.857142857,2,247187.2732
0.272727273,0.939393939,209398.4755
0.117647059,1.294117647,198997.8889
0.069767442,0.744186047,170569.6191
0.32,1.8,150461.8185
0.375,1.1875,2620939.765
1.428571429,2.857142857,1519467.235
0.352941176,1.176470588,1530202.363
0.181818182,2.090909091,1066019.637
0.333333333,1.266666667,3230042.536
0.1875,1.3125,1411622.464
0.352941176,1.235294118,724731.3351
0.206896552,1.620689655,522244.3709
0.025641026,1.025641026,399501.3077
0.64,1.72,386210.6575
0.133333333,1.633333333,193105.3288
0.3125,1.25,2466695
0.615384615,1.769230769,2017928
0.285714286,1.357142857,1506185
0.294117647,1.352941176,5329411.825
0.166666667,1.388888889,2162577.175
